iteration,category,movie,person_first,person_last,winner,movie_link,person_link
94th,Best Actor in a Supporting Role,The Power of the Dog,Kodi,Smit-McPhee,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Kodi_Smit-McPhee
94th,Best Actress in a Supporting Role,West Side Story,Ariana,DeBose,True,https://en.wikipedia.org/wiki/West_Side_Story_(2021_film),https://en.wikipedia.org/wiki/Ariana_DeBose
94th,Best Actress in a Supporting Role,The Lost Daughter,Jessie,Buckley,False,https://en.wikipedia.org/wiki/The_Lost_Daughter_(film),https://en.wikipedia.org/wiki/Jessie_Buckley
94th,Best Actress in a Supporting Role,Belfast,Judi,Dench,False,https://en.wikipedia.org/wiki/Belfast_(film),https://en.wikipedia.org/wiki/Judi_Dench
94th,Best Actress in a Supporting Role,The Power of the Dog,Kirsten,Dunst,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Kirsten_Dunst
94th,Best Actress in a Supporting Role,King Richard,Aunjanue,Ellis,False,https://en.wikipedia.org/wiki/King_Richard_(film),https://en.wikipedia.org/wiki/Aunjanue_Ellis-Taylor
94th,Best Writing (Original Screenplay),Belfast,Kenneth,Branagh,True,https://en.wikipedia.org/wiki/Belfast_(film),https://en.wikipedia.org/wiki/Kenneth_Branagh
94th,Best Writing (Original Screenplay),Don't Look Up,Adam,McKay,False,https://en.wikipedia.org/wiki/Don%27t_Look_Up,https://en.wikipedia.org/wiki/Adam_McKay
94th,Best Writing (Original Screenplay),King Richard,Zach,Baylin,False,https://en.wikipedia.org/wiki/King_Richard_(film),https://en.wikipedia.org/wiki/Zach_Baylin
94th,Best Writing (Original Screenplay),Licorice Pizza,Paul,Thomas Anderson,False,https://en.wikipedia.org/wiki/Licorice_Pizza,https://en.wikipedia.org/wiki/Paul_Thomas_Anderson
94th,Best Writing (Original Screenplay),The Worst Person in the World,Eskil,Vogt,False,https://en.wikipedia.org/wiki/The_Worst_Person_in_the_World_(film),https://en.wikipedia.org/wiki/Eskil_Vogt
94th,Best Writing (Adapted Screenplay),CODA,Sian,Heder,True,https://en.wikipedia.org/wiki/CODA_(2021_film),https://en.wikipedia.org/wiki/Sian_Heder
94th,Best Writing (Adapted Screenplay),Drive My Car,Ryusuke,Hamaguchi,False,https://en.wikipedia.org/wiki/Drive_My_Car_(film),https://en.wikipedia.org/wiki/Ryusuke_Hamaguchi
94th,Best Writing (Adapted Screenplay),Dune,Jon,Spaihts,False,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Jon_Spaihts
94th,Best Writing (Adapted Screenplay),The Lost Daughter,Maggie,Gyllenhaal,False,https://en.wikipedia.org/wiki/The_Lost_Daughter_(film),https://en.wikipedia.org/wiki/Maggie_Gyllenhaal
94th,Best Writing (Adapted Screenplay),The Power of the Dog,Jane,Campion,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Jane_Campion
94th,Best Animated Feature Film,Encanto,Jared,Bush,True,https://en.wikipedia.org/wiki/Encanto,https://en.wikipedia.org/wiki/Jared_Bush
94th,Best Animated Feature Film,Flee,Jonas,Poher Rasmussen,False,https://en.wikipedia.org/wiki/Flee_(film),https://en.wikipedia.org/wiki/Jonas_Poher_Rasmussen
94th,Best Animated Feature Film,Luca,Enrico,Casarosa,False,https://en.wikipedia.org/wiki/Luca_(2021_film),https://en.wikipedia.org/wiki/Enrico_Casarosa
94th,Best Animated Feature Film,The Mitchells vs. the Machines,Mike,Rianda,False,https://en.wikipedia.org/wiki/The_Mitchells_vs._the_Machines,https://en.wikipedia.org/wiki/Mike_Rianda
94th,Best Animated Feature Film,Raya and the Last Dragon,Don,Hall,False,https://en.wikipedia.org/wiki/Raya_and_the_Last_Dragon,https://en.wikipedia.org/wiki/Don_Hall_(filmmaker)
94th,Best International Feature Film,Drive My Car,Japan,,True,https://en.wikipedia.org/wiki/Drive_My_Car_(film),https://en.wikipedia.org/wiki/List_of_Japanese_submissions_for_the_Academy_Award_for_Best_International_Feature_Film
94th,Best International Feature Film,Flee,Denmark,,False,https://en.wikipedia.org/wiki/Flee_(film),https://en.wikipedia.org/wiki/List_of_Danish_submissions_for_the_Academy_Award_for_Best_International_Feature_Film
94th,Best International Feature Film,The Hand of God,Italy,,False,https://en.wikipedia.org/wiki/The_Hand_of_God_(film),https://en.wikipedia.org/wiki/List_of_Italian_submissions_for_the_Academy_Award_for_Best_International_Feature_Film
94th,Best International Feature Film,Lunana: A Yak in the Classroom,Bhutan,,False,https://en.wikipedia.org/wiki/Lunana:_A_Yak_in_the_Classroom,https://en.wikipedia.org/wiki/List_of_Bhutanese_submissions_for_the_Academy_Award_for_Best_International_Feature_Film
94th,Best International Feature Film,The Worst Person in the World,Norway,,False,https://en.wikipedia.org/wiki/The_Worst_Person_in_the_World_(film),https://en.wikipedia.org/wiki/List_of_Norwegian_submissions_for_the_Academy_Award_for_Best_International_Feature_Film
94th,Best Documentary (Feature),"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir,"""Questlove"" Thompson",True,https://en.wikipedia.org/wiki/Summer_of_Soul,https://en.wikipedia.org/wiki/Questlove
94th,Best Documentary (Feature),Ascension,Jessica,Kingdon,False,https://en.wikipedia.org/wiki/Ascension_(film),https://en.wikipedia.org/wiki/Jessica_Kingdon
94th,Best Documentary (Feature),Attica,Stanley,Nelson,False,https://en.wikipedia.org/wiki/Attica_(2021_film),https://en.wikipedia.org/wiki/Stanley_Nelson_Jr.
94th,Best Documentary (Feature),Flee,Jonas,Poher Rasmussen,False,https://en.wikipedia.org/wiki/Flee_(film),https://en.wikipedia.org/wiki/Jonas_Poher_Rasmussen
94th,Best Documentary (Feature),Writing with Fire,Rintu,Thomas,False,https://en.wikipedia.org/wiki/Writing_with_Fire,https://en.wikipedia.org/wiki/Rintu_Thomas
94th,Best Documentary (Short Subject),The Queen of Basketball,Ben,Proudfoot,True,https://en.wikipedia.org/wiki/The_Queen_of_Basketball,https://en.wikipedia.org/wiki/Ben_Proudfoot
94th,Best Documentary (Short Subject),Audible,Matthew,Ogens,False,https://en.wikipedia.org/wiki/Audible_(film),https://en.wikipedia.org/wiki/Matthew_Ogens
94th,Best Documentary (Short Subject),Lead Me Home,Jon,Shenk,False,https://en.wikipedia.org/wiki/Lead_Me_Home,https://en.wikipedia.org/wiki/Jon_Shenk
94th,Best Documentary (Short Subject),Three Songs for Benazir,,,False,https://en.wikipedia.org/wiki/Three_Songs_for_Benazir,
94th,Best Documentary (Short Subject),When We Were Bullies,Jay,Rosenblatt,False,https://en.wikipedia.org/wiki/When_We_Were_Bullies,https://en.wikipedia.org/wiki/Jay_Rosenblatt_(filmmaker)
94th,Best Short Film (Live Action),The Long Goodbye,Riz,Ahmed,True,https://en.wikipedia.org/wiki/The_Long_Goodbye_(Riz_Ahmed_album),https://en.wikipedia.org/wiki/Riz_Ahmed
94th,Best Short Film (Live Action),Ala Kachuu – Take and Run,Maria,Brendle,False,https://en.wikipedia.org/wiki/Ala_Kachuu_%E2%80%93_Take_and_Run,https://en.wikipedia.org/wiki/Maria_Brendle
94th,Best Short Film (Live Action),The Dress,,,False,https://en.wikipedia.org/wiki/The_Dress_(2020_film),
94th,Best Short Film (Live Action),On My Mind,Kim,Magnusson,False,https://en.wikipedia.org/wiki/On_My_Mind_(film),https://en.wikipedia.org/wiki/Kim_Magnusson
94th,Best Short Film (Live Action),Please Hold,,,False,,
94th,Best Short Film (Animated),The Windshield Wiper,Alberto,Mielgo,True,https://en.wikipedia.org/wiki/The_Windshield_Wiper,https://en.wikipedia.org/wiki/Alberto_Mielgo
94th,Best Short Film (Animated),Affairs of the Art,Joanna,Quinn,False,https://en.wikipedia.org/wiki/Affairs_of_the_Art,https://en.wikipedia.org/wiki/Joanna_Quinn
94th,Best Short Film (Animated),Bestia,,,False,https://en.wikipedia.org/wiki/Bestia_(2021_film),
94th,Best Short Film (Animated),Boxballet,,,False,https://en.wikipedia.org/wiki/Boxballet,
94th,Best Short Film (Animated),Robin Robin,Mikey,Please,False,https://en.wikipedia.org/wiki/Robin_Robin,https://en.wikipedia.org/wiki/Michael_Please
94th,Best Music (Original Score),Dune,Hans,Zimmer,True,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Hans_Zimmer
94th,Best Music (Original Score),Don't Look Up,Nicholas,Britell,False,https://en.wikipedia.org/wiki/Don%27t_Look_Up,https://en.wikipedia.org/wiki/Nicholas_Britell
94th,Best Music (Original Score),Encanto,Germaine,Franco,False,https://en.wikipedia.org/wiki/Encanto,https://en.wikipedia.org/wiki/Germaine_Franco
94th,Best Music (Original Score),Parallel Mothers,Alberto,Iglesias,False,https://en.wikipedia.org/wiki/Parallel_Mothers,https://en.wikipedia.org/wiki/Alberto_Iglesias
94th,Best Music (Original Score),The Power of the Dog,Jonny,Greenwood,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Jonny_Greenwood
94th,Best Music (Original Song),No Time to Die,No,Time to Die,True,https://en.wikipedia.org/wiki/No_Time_to_Die,https://en.wikipedia.org/wiki/No_Time_to_Die_(song)
94th,Best Music (Original Song),King Richard,Be,Alive,False,https://en.wikipedia.org/wiki/King_Richard_(film),https://en.wikipedia.org/wiki/Be_Alive
94th,Best Music (Original Song),Encanto,Dos,Oruguitas,False,https://en.wikipedia.org/wiki/Encanto,https://en.wikipedia.org/wiki/Dos_Oruguitas
94th,Best Music (Original Song),Belfast,Van,Morrison,False,https://en.wikipedia.org/wiki/Belfast_(film),https://en.wikipedia.org/wiki/Van_Morrison
94th,Best Music (Original Song),Four Good Days,Diane,Warren,False,https://en.wikipedia.org/wiki/Four_Good_Days,https://en.wikipedia.org/wiki/Diane_Warren
94th,Best Sound,Dune,Mac,Ruth,True,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Mac_Ruth
94th,Best Sound,Belfast,Denise,Yarde,False,https://en.wikipedia.org/wiki/Belfast_(film),https://en.wikipedia.org/wiki/Denise_Yarde
94th,Best Sound,No Time to Die,Simon,Hayes,False,https://en.wikipedia.org/wiki/No_Time_to_Die,https://en.wikipedia.org/wiki/Simon_Hayes_(sound_engineer)
94th,Best Sound,The Power of the Dog,Richard,Flynn,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Richard_Flynn_(sound_engineer)
94th,Best Sound,West Side Story,Tod,A. Maitland,False,https://en.wikipedia.org/wiki/West_Side_Story_(2021_film),https://en.wikipedia.org/wiki/Tod_A._Maitland
94th,Best Production Design,Dune,Patrice,Vermette,True,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Patrice_Vermette
94th,Best Production Design,Nightmare Alley,Tamara,Deverell,False,https://en.wikipedia.org/wiki/Nightmare_Alley_(2021_film),https://en.wikipedia.org/wiki/Tamara_Deverell
94th,Best Production Design,The Power of the Dog,Grant,Major,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Grant_Major
94th,Best Production Design,The Tragedy of Macbeth,Stefan,Dechant,False,https://en.wikipedia.org/wiki/The_Tragedy_of_Macbeth_(2021_film),https://en.wikipedia.org/wiki/Stefan_Dechant
94th,Best Production Design,West Side Story,Adam,Stockhausen,False,https://en.wikipedia.org/wiki/West_Side_Story_(2021_film),https://en.wikipedia.org/wiki/Adam_Stockhausen
94th,Best Cinematography,Dune,Greig,Fraser,True,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Greig_Fraser
94th,Best Cinematography,Nightmare Alley,Dan,Laustsen,False,https://en.wikipedia.org/wiki/Nightmare_Alley_(2021_film),https://en.wikipedia.org/wiki/Dan_Laustsen
94th,Best Cinematography,The Power of the Dog,Ari,Wegner,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Ari_Wegner
94th,Best Cinematography,The Tragedy of Macbeth,Bruno,Delbonnel,False,https://en.wikipedia.org/wiki/The_Tragedy_of_Macbeth_(2021_film),https://en.wikipedia.org/wiki/Bruno_Delbonnel
94th,Best Cinematography,West Side Story,Janusz,Kamiński,False,https://en.wikipedia.org/wiki/West_Side_Story_(2021_film),https://en.wikipedia.org/wiki/Janusz_Kami%C5%84ski
94th,Best Makeup and Hairstyling,The Eyes of Tammy Faye,Linda,Dowds,True,https://en.wikipedia.org/wiki/The_Eyes_of_Tammy_Faye_(2021_film),https://en.wikipedia.org/wiki/Linda_Dowds
94th,Best Makeup and Hairstyling,Coming 2 America,Mike,Marino,False,https://en.wikipedia.org/wiki/Coming_2_America,https://en.wikipedia.org/wiki/Mike_Marino_(make-up_artist)
94th,Best Makeup and Hairstyling,Cruella,Nadia,Stacey,False,https://en.wikipedia.org/wiki/Cruella_(film),https://en.wikipedia.org/wiki/Nadia_Stacey
94th,Best Makeup and Hairstyling,Dune,Donald,Mowat,False,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Donald_Mowat
94th,Best Makeup and Hairstyling,House of Gucci,Göran,Lundström,False,https://en.wikipedia.org/wiki/House_of_Gucci,https://en.wikipedia.org/wiki/G%C3%B6ran_Lundstr%C3%B6m
94th,Best Costume Design,Cruella,Jenny,Beavan,True,https://en.wikipedia.org/wiki/Cruella_(film),https://en.wikipedia.org/wiki/Jenny_Beavan
94th,Best Costume Design,Cyrano,Massimo,Cantini Parrini,False,https://en.wikipedia.org/wiki/Cyrano_(film),https://en.wikipedia.org/wiki/Massimo_Cantini_Parrini
94th,Best Costume Design,Dune,Jacqueline,West,False,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Jacqueline_West
94th,Best Costume Design,Nightmare Alley,Luis,Sequeira,False,https://en.wikipedia.org/wiki/Nightmare_Alley_(2021_film),https://en.wikipedia.org/wiki/Luis_Sequeira
94th,Best Costume Design,West Side Story,Paul,Tazewell,False,https://en.wikipedia.org/wiki/West_Side_Story_(2021_film),https://en.wikipedia.org/wiki/Paul_Tazewell
94th,Best Film Editing,Dune,Joe,Walker,True,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Joe_Walker_(film_editor)
94th,Best Film Editing,Don't Look Up,Hank,Corwin,False,https://en.wikipedia.org/wiki/Don%27t_Look_Up,https://en.wikipedia.org/wiki/Hank_Corwin
94th,Best Film Editing,King Richard,Pamela,Martin,False,https://en.wikipedia.org/wiki/King_Richard_(film),https://en.wikipedia.org/wiki/Pamela_Martin_(film_editor)
94th,Best Film Editing,The Power of the Dog,Peter,Sciberras,False,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/Peter_Sciberras
94th,Best Film Editing,"Tick, Tick... Boom!",Myron,Kerstein,False,"https://en.wikipedia.org/wiki/Tick,_Tick..._Boom!_(film)",https://en.wikipedia.org/wiki/Myron_Kerstein
94th,Best Visual Effects,Dune,Paul,Lambert,True,https://en.wikipedia.org/wiki/Dune_(2021_film),https://en.wikipedia.org/wiki/Paul_Lambert_(special_effects_artist)
94th,Best Visual Effects,Free Guy,Swen,Gillberg,False,https://en.wikipedia.org/wiki/Free_Guy,https://en.wikipedia.org/wiki/Swen_Gillberg
94th,Best Visual Effects,No Time to Die,Charlie,Noble,False,https://en.wikipedia.org/wiki/No_Time_to_Die,https://en.wikipedia.org/wiki/Charlie_Noble_(visual_effects_artist)
94th,Best Visual Effects,Shang-Chi and the Legend of the Ten Rings,Christopher,Townsend,False,https://en.wikipedia.org/wiki/Shang-Chi_and_the_Legend_of_the_Ten_Rings,https://en.wikipedia.org/wiki/Christopher_Townsend
94th,Best Visual Effects,Spider-Man: No Way Home,Kelly,Port,False,https://en.wikipedia.org/wiki/Spider-Man:_No_Way_Home,https://en.wikipedia.org/wiki/Kelly_Port
95th,Best Picture,Everything Everywhere All at Once,Daniel,"Kwan, Daniel Scheinert",True,https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once,https://en.wikipedia.org/wiki/Daniels_(directors)
95th,Best Picture,All Quiet on the Western Front,Malte,Grunert,False,https://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front_(2022_film),https://en.wikipedia.org/wiki/Malte_Grunert
95th,Best Picture,Avatar: The Way of Water,James,Cameron,False,https://en.wikipedia.org/wiki/Avatar:_The_Way_of_Water,https://en.wikipedia.org/wiki/James_Cameron
95th,Best Picture,The Banshees of Inisherin,Graham,Broadbent,False,https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin,https://en.wikipedia.org/wiki/Graham_Broadbent
95th,Best Picture,Elvis,Baz,Luhrmann,False,https://en.wikipedia.org/wiki/Elvis_(2022_film),https://en.wikipedia.org/wiki/Baz_Luhrmann
95th,Best Picture,The Fabelmans,Kristie,Macosko Krieger,False,https://en.wikipedia.org/wiki/The_Fabelmans,https://en.wikipedia.org/wiki/Kristie_Macosko_Krieger
95th,Best Picture,Tár,Todd,Field,False,https://en.wikipedia.org/wiki/T%C3%A1r,https://en.wikipedia.org/wiki/Todd_Field
95th,Best Picture,Top Gun: Maverick,Tom,Cruise,False,https://en.wikipedia.org/wiki/Top_Gun:_Maverick,https://en.wikipedia.org/wiki/Tom_Cruise
95th,Best Picture,Triangle of Sadness,,,False,https://en.wikipedia.org/wiki/Triangle_of_Sadness,
95th,Best Picture,Women Talking,Dede,Gardner,False,https://en.wikipedia.org/wiki/Women_Talking_(film),https://en.wikipedia.org/wiki/Dede_Gardner
95th,Best Directing,Everything Everywhere All at Once,Daniel,Kwan and Daniel Scheinert,True,https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once,https://en.wikipedia.org/wiki/Daniels_(directors)
95th,Best Directing,The Banshees of Inisherin,Martin,McDonagh,False,https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin,https://en.wikipedia.org/wiki/Martin_McDonagh
95th,Best Directing,The Fabelmans,Steven,Spielberg,False,https://en.wikipedia.org/wiki/The_Fabelmans,https://en.wikipedia.org/wiki/Steven_Spielberg
95th,Best Directing,Tár,Todd,Field,False,https://en.wikipedia.org/wiki/T%C3%A1r,https://en.wikipedia.org/wiki/Todd_Field
95th,Best Directing,Triangle of Sadness,Ruben,Östlund,False,https://en.wikipedia.org/wiki/Triangle_of_Sadness,https://en.wikipedia.org/wiki/Ruben_%C3%96stlund
95th,Best Actor in a Leading Role,The Whale,Brendan,Fraser,True,https://en.wikipedia.org/wiki/The_Whale_(2022_film),https://en.wikipedia.org/wiki/Brendan_Fraser
95th,Best Actor in a Leading Role,Elvis,Austin,Butler,False,https://en.wikipedia.org/wiki/Elvis_(2022_film),https://en.wikipedia.org/wiki/Austin_Butler
95th,Best Actor in a Leading Role,The Banshees of Inisherin,Colin,Farrell,False,https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin,https://en.wikipedia.org/wiki/Colin_Farrell
95th,Best Actor in a Leading Role,Aftersun,Paul,Mescal,False,https://en.wikipedia.org/wiki/Aftersun,https://en.wikipedia.org/wiki/Paul_Mescal
95th,Best Actor in a Leading Role,Living,Bill,Nighy,False,https://en.wikipedia.org/wiki/Living_(2022_film),https://en.wikipedia.org/wiki/Bill_Nighy
95th,Best Actress in a Leading Role,Everything Everywhere All at Once,Michelle,Yeoh,True,https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once,https://en.wikipedia.org/wiki/Michelle_Yeoh
95th,Best Actress in a Leading Role,Tár,Cate,Blanchett,False,https://en.wikipedia.org/wiki/T%C3%A1r,https://en.wikipedia.org/wiki/Cate_Blanchett
95th,Best Actress in a Leading Role,Blonde,Ana,de Armas,False,https://en.wikipedia.org/wiki/Blonde_(2022_film),https://en.wikipedia.org/wiki/Ana_de_Armas
95th,Best Actress in a Leading Role,To Leslie,Andrea,Riseborough,False,https://en.wikipedia.org/wiki/To_Leslie,https://en.wikipedia.org/wiki/Andrea_Riseborough
95th,Best Actress in a Leading Role,The Fabelmans,Michelle,Williams,False,https://en.wikipedia.org/wiki/The_Fabelmans,https://en.wikipedia.org/wiki/Michelle_Williams_(actress)
95th,Best Actor in a Supporting Role,Everything Everywhere All at Once,Ke,Huy Quan,True,https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once,https://en.wikipedia.org/wiki/Ke_Huy_Quan
95th,Best Actor in a Supporting Role,The Banshees of Inisherin,Brendan,Gleeson,False,https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin,https://en.wikipedia.org/wiki/Brendan_Gleeson
